delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,polygon.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep_sound.started,sound_1.started,sound_1.stopped,beep_sound.stopped,responses.started,display_text.started,textbox.started,button.started,responses.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.1,1000,exp,15,2,182,6,1180.228444,,1180.215882,1180.228444,1181.228504,1181.228504,1181.228504,1181.313989,space,0.0790761,None,1181.315248,1181.428673,1181.755312,1181.724964,1181.725052,1181.755312,1181.755312,1181.755312,1183.87978,432,1,[2.1511968999984674],[2.1512147999892477],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,15,3,183,8,1183.894299,,1183.881439,1183.894299,1184.894066,1184.894066,1184.894066,1184.929938,space,0.0327896,None,1184.931273,1185.643518,1185.975137,1185.945269,1185.945339,1185.975137,1185.975137,1185.975137,1187.645326,345,1,[1.6966301999927964],[1.6966454999928828],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,15,4,184,10,1187.659773,,1187.646894,1187.659773,1188.659555,1188.659555,1188.659555,1188.794996,space,0.1190023,None,1188.796252,1189.209208,1189.537671,1189.505574,1189.505638,1189.537671,1189.537671,1189.537671,1191.927163,876,1,[2.418130600010045],[2.4181469999894034],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,15,5,185,5,1191.941396,,1191.928933,1191.941396,1192.931971,1192.931971,1192.948278,1198.525042,space,5.584253,None,1198.52631,1199.239117,1199.564141,1199.535167,1199.535232,1199.564141,1199.564141,1199.564141,1205.155739,568,1,[5.617391699983273],[5.617405799974222],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,15,7,187,9,1211.151734,,1211.138802,1211.151734,1212.151597,1212.151597,1212.151597,1212.753617,space,0.5976129,None,1212.75542,1212.867948,1213.196461,1213.165221,1213.165295,1213.196461,1213.196461,1213.196461,1215.936184,678,1,[2.7674425000150222],[2.7674587000219617],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,15,9,189,11,1219.38225,,1219.369864,1219.38225,1220.382118,1220.382118,1220.382118,1220.617603,space,0.2280921,None,1220.618813,1221.331482,1221.65979,1221.634599,1221.634641,1221.65979,1221.65979,1221.65979,1223.199459,767,1,[1.562468699994497],[1.5624820000084583],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,15,10,190,4,1223.214077,,1223.200814,1223.214077,1224.213529,1224.213529,1224.213529,1224.664982,space,0.4343107,None,1224.666558,1225.079939,1225.404773,1225.375016,1225.375079,1225.404773,1225.404773,1225.404773,1228.314743,766,1,[2.9365160999877844],[2.9365306999825407],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,15,11,191,3,1228.328903,,1228.316203,1228.328903,1229.328899,1229.328899,1229.328899,1230.097826,space,0.7610276,None,1230.099118,1230.212171,1230.546387,1230.515435,1230.515506,1230.546387,1230.546387,1230.546387,1233.246584,766,1,[2.7277583999966737],[2.727772799989907],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,16,0,192,10,1233.261159,,1233.248156,1233.261159,1234.260794,1234.260794,1234.260794,1234.962937,space,0.69118,None,1234.964155,1235.377255,1235.706384,1235.675654,1235.675728,1235.706384,1235.706384,1235.706384,1239.97784,786,1,[4.29869470000267],[4.298710699978983],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,16,1,193,3,1239.9921,,1239.979351,1239.9921,1240.992029,1240.992029,1240.992029,1242.826782,space,1.8285295,None,1242.828015,1242.941049,1243.276035,1243.245026,1243.245096,1243.276035,1243.276035,1243.276035,1247.491486,658,1,[4.243069899996044],[4.243084699992323],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,16,3,195,8,1251.721512,,1251.708596,1251.721512,1252.721288,1252.721288,1252.721288,1253.756104,space,1.0182159,None,1253.757236,1254.470713,1254.806062,1254.775129,1254.775197,1254.806062,1254.806062,1254.806062,1258.854805,666,1,[4.076084800006356],[4.076100300007965],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,16,4,196,5,1258.869127,,1258.856349,1258.869127,1259.868352,1259.868352,1259.868352,1271.300221,space,11.4156165,None,1271.301539,1272.014723,1272.346763,1272.315012,1272.315084,1272.346763,1272.346763,1272.346763,1275.66577,389,1,[3.3472738999989815],[3.347288099990692],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,16,5,197,6,1275.680112,,1275.667225,1275.680112,1276.680036,1276.680036,1276.680036,1279.431485,space,2.7429706,None,1279.432866,1279.545674,1279.875452,1279.845266,1279.84534,1279.875452,1279.875452,1279.875452,1283.680123,873,1,[3.8313715000113007],[3.8313875000167172],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,16,7,199,4,1289.775415,,1289.762452,1289.775415,1290.775441,1290.775441,1290.775441,1292.942812,space,2.1510005,None,1292.94413,1293.357619,1293.687828,1293.655463,1293.655561,1293.687828,1293.687828,1293.687828,1295.275666,768,1,[1.6166948000027332],[1.6167099000012968],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,16,8,200,9,1295.290161,,1295.277106,1295.290161,1296.28995,1296.28995,1296.28995,1299.241606,space,2.9480957,None,1299.243003,1299.355523,1299.686433,1299.65536,1299.655433,1299.686433,1299.686433,1299.686433,1301.573738,788,1,[1.9147629000071902],[1.9147781000065152],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,16,9,201,11,1301.588074,,1301.575181,1301.588074,1302.587767,1302.587767,1302.587767,1305.106679,space,2.5138095,None,1305.108093,1305.820154,1306.147824,1306.115605,1306.115677,1306.147824,1306.147824,1306.147824,1312.869637,567,1,[6.750554099999135],[6.7505700000037905],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,16,10,202,7,1312.88385,,1312.871127,1312.88385,1313.883981,1313.883981,1313.883981,1314.019723,space,0.1212841,None,1314.021126,1314.43383,1314.766622,1314.73569,1314.735761,1314.766622,1314.766622,1314.766622,1319.101261,421,1,[4.362080399994738],[4.362099999998463],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,17,1,205,7,1329.512089,,1329.498925,1329.512089,1330.511852,1330.511852,1330.511852,1330.59722,space,0.0698496,None,1330.598473,1331.011733,1331.347988,1331.315596,1331.315666,1331.347988,1331.347988,1331.347988,1333.463771,989,1,[2.1447987999999896],[2.1448137999977916],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,17,2,206,5,1333.477349,,1333.465283,1333.477349,1334.477093,1334.477093,1334.477093,1334.679535,space,0.1935496,None,1334.680986,1335.393462,1335.727516,1335.69549,1335.69556,1335.727516,1335.727516,1335.727516,1336.995191,889,1,[1.296045299997786],[1.2960591000155546],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,17,3,207,8,1337.00951,,1336.996659,1337.00951,1338.009471,1338.009471,1338.009471,1341.526841,space,3.500025,None,1341.52808,1342.241318,1342.579369,1342.545315,1342.545413,1342.579369,1342.579369,1342.579369,1344.959242,878,1,[2.4104039999947418],[2.4104214000108186],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,17,4,208,3,1344.973628,,1344.960755,1344.973628,1345.973281,1345.973281,1345.973281,1346.875088,space,0.8853761,None,1346.876332,1346.989497,1347.31889,1347.285292,1347.285363,1347.31889,1347.31889,1347.31889,1349.274275,689,1,[1.9846254000149202],[1.9846398000081535],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,17,5,209,6,1349.288685,,1349.275741,1349.288685,1350.288025,1350.288025,1350.288025,1350.523808,space,0.2325902,None,1350.525561,1350.637833,1350.967813,1350.935396,1350.935469,1350.967813,1350.967813,1350.967813,1353.689095,876,1,[2.7499002999975346],[2.7499156999983825],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,17,6,210,10,1353.703414,,1353.690645,1353.703414,1354.703358,1354.703358,1354.703358,1354.989294,space,0.2831665,None,1354.990632,1355.40282,1355.736968,1355.7055,1355.705568,1355.736968,1355.736968,1355.736968,1360.119441,987,1,[4.410433699988062],[4.410448000009637],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,17,7,211,9,1360.13432,,1360.120885,1360.13432,1361.134518,1361.134518,1361.134518,1361.802955,space,0.6523383,None,1361.804284,1361.917433,1362.247827,1362.214958,1362.215269,1362.247827,1362.247827,1362.247827,1365.235015,567,1,[3.0161038000078406],[3.0161241000168957],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,17,10,214,11,1373.496631,,1373.484054,1373.496631,1374.496488,1374.496488,1374.496488,1375.03197,space,0.5303229,None,1375.033344,1375.745979,1376.078641,1376.045513,1376.045586,1376.078641,1376.078641,1376.078641,1378.047386,980,1,[1.9982436000136659],[1.998258400009945],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,17,11,215,4,1378.061628,,1378.048853,1378.061628,1379.061739,1379.061739,1379.061739,1379.080569,space,0.0099438,None,1379.081857,1379.494704,1379.828864,1379.794957,1379.795032,1379.828864,1379.828864,1379.828864,1382.561761,780,1,[2.7633157999953255],[2.763328300003195],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,18,0,216,4,1382.576752,,1382.563234,1382.576752,1383.576819,1383.576819,1383.576819,1383.612052,space,0.0197024,None,1383.613289,1384.026615,1384.358614,1384.325244,1384.325318,1384.358614,1384.358614,1384.358614,1388.876356,909,1,[4.547746299998835],[4.547759499982931],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,18,1,217,8,1388.891379,,1388.877825,1388.891379,1389.891191,1389.891191,1389.891191,1390.210138,space,0.3086638,None,1390.211422,1390.924212,1391.259972,1391.225553,1391.225622,1391.259972,1391.259972,1391.259972,1395.957487,890,1,[4.728435299999546],[4.7284489999874495],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,18,2,218,7,1395.972499,,1395.959071,1395.972499,1396.972199,1396.972199,1396.972199,1400.973158,space,3.9892675,None,1400.974459,1401.387305,1401.715131,1401.684915,1401.684988,1401.715131,1401.715131,1401.715131,1402.202822,780,1,[0.5141604999953415],[0.5141736999794375],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,18,3,219,5,1402.2084,,1402.20433,1402.2084,1403.203574,1403.203574,1403.220163,1405.155415,space,1.9406982,None,1405.156799,1405.869247,1406.199493,1406.165774,1406.165848,1406.199493,1406.199493,1406.199493,1409.352726,889,1,[3.1818428999977186],[3.181856400013203],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,18,4,220,11,1409.367747,,1409.354273,1409.367747,1410.367682,1410.367682,1410.367682,1417.567408,space,7.1831523,None,1417.568677,1418.281578,1418.616883,1418.585478,1418.585546,1418.616883,1418.616883,1418.616883,1423.46581,678,1,[4.876809999987017],[4.876831699977629],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,18,6,222,9,1434.25951,,1434.24684,1434.25951,1435.259431,1435.259431,1435.259431,1443.826095,space,8.5555169,None,1443.827352,1443.939817,1444.265148,1444.235527,1444.235615,1444.265148,1444.265148,1444.265148,1447.607452,789,1,[3.3681213000090793],[3.3681372000137344],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,18,7,223,10,1447.621699,,1447.609002,1447.621699,1448.621555,1448.621555,1448.621555,1450.089715,space,1.4516554,None,1450.091129,1450.504422,1450.836397,1450.805589,1450.80566,1450.836397,1450.836397,1450.836397,1452.588837,788,1,[1.779827500024112],[1.7798423000203911],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,18,9,225,6,1457.168411,,1457.155437,1457.168411,1458.168409,1458.168409,1458.168409,1458.337378,space,0.1581081,None,1458.338646,1458.451594,1458.785497,1458.755454,1458.755525,1458.785497,1458.785497,1458.785497,1465.601341,899,1,[6.842487199988682],[6.842501800012542],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,18,11,227,3,1471.031312,,1471.01802,1471.031312,1472.030975,1472.030975,1472.030975,1472.699518,space,0.6612948,None,1472.700778,1472.813989,1473.150215,1473.116028,1473.116099,1473.150215,1473.150215,1473.150215,1475.265204,678,1,[2.1445558999839704],[2.1445707000093535],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,19,0,228,9,1475.279865,,1475.26664,1475.279865,1476.279608,1476.279608,1476.279608,1476.865162,space,0.5748846,None,1476.866402,1476.979212,1477.308414,1477.27533,1477.2754,1477.308414,1477.308414,1477.308414,1478.847222,767,1,[1.5683808000176214],[1.5683985000068787],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,19,1,229,7,1478.861857,,1478.848645,1478.861857,1479.861447,1479.861447,1479.861447,1480.280484,space,0.4025801,None,1480.28182,1480.694537,1481.021058,1480.995171,1480.995219,1481.021058,1481.021058,1481.021058,1483.679149,798,1,[2.68116090001422],[2.6811772999935783],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,19,2,230,6,1483.69351,,1483.680765,1483.69351,1484.693241,1484.693241,1484.693241,1485.245557,space,0.5445762,None,1485.246805,1485.35983,1485.686541,1485.654956,1485.65503,1485.686541,1485.686541,1485.686541,1488.160853,789,1,[2.502284799993504],[2.502299999992829],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,19,4,232,5,1493.390195,,1493.377594,1493.390195,1494.3902,1494.3902,1494.3902,1494.792312,space,0.3868503,None,1494.794224,1495.506413,1495.834029,1495.805512,1495.805575,1495.834029,1495.834029,1495.834029,1500.390186,899,1,[4.577469500014558],[4.5774845000123605],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,19,6,234,4,1504.919701,,1504.907021,1504.919701,1505.919654,1505.919654,1505.919654,1506.288278,space,0.3605551,None,1506.289526,1506.702677,1507.038737,1507.005311,1507.005408,1507.038737,1507.038737,1507.038737,1508.587378,456,1,[1.5785311000072397],[1.578545700001996],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,19,7,235,10,1508.601654,,1508.588827,1508.601654,1509.601573,1509.601573,1509.601573,1509.936783,space,0.3246457,None,1509.938062,1510.351223,1510.68608,1510.655261,1510.655331,1510.68608,1510.68608,1510.68608,1512.169462,756,1,[1.510576200002106],[1.5105908999976236],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,19,8,236,3,1512.183878,,1512.170915,1512.183878,1513.183669,1513.183669,1513.183669,1513.718947,space,0.5280547,None,1513.720188,1513.833559,1514.167464,1514.135966,1514.136037,1514.167464,1514.167464,1514.167464,1518.850712,345,1,[4.7112944000109565],[4.711314499989385],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,19,10,238,8,1523.829723,,1523.819432,1523.829723,1524.829695,1524.829695,1524.829695,1524.96535,space,0.1312034,None,1524.966477,1525.679713,1526.004837,1525.975206,1525.975271,1526.004837,1526.004837,1526.004837,1528.780395,795,1,[2.8019485999830067],[2.8019628999754786],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,19,11,239,11,1528.795038,,1528.781835,1528.795038,1529.794852,1529.794852,1529.794852,1530.063882,space,0.2610169,None,1530.065591,1530.777792,1531.10724,1531.075525,1531.075624,1531.10724,1531.10724,1531.10724,1532.929364,566,1,[1.8502518000022974],[1.8502670000016224],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,20,0,240,8,1532.943497,,1532.930897,1532.943497,1533.943508,1533.943508,1533.943508,1534.228779,space,0.2747952,None,1534.230062,1534.943235,1535.279247,1535.245325,1535.245396,1535.279247,1535.279247,1535.279247,1537.610861,345,1,[2.3619654000212904],[2.361985800002003],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,20,1,241,7,1537.625348,,1537.612316,1537.625348,1538.625377,1538.625377,1538.625377,1539.327293,space,0.6904016,None,1539.328549,1539.741483,1540.076865,1540.045445,1540.045516,1540.076865,1540.076865,1540.076865,1542.359405,980,1,[2.310373799991794],[2.3103888999903575],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,20,2,242,3,1542.373557,,1542.360925,1542.373557,1543.373667,1543.373667,1543.373667,1543.609173,space,0.227861,None,1543.610484,1543.723328,1544.05808,1544.025885,1544.025954,1544.05808,1544.05808,1544.05808,1545.874805,797,1,[1.8454084999975748],[1.8454228000191506],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,20,4,244,5,1550.920509,,1550.907906,1550.920509,1551.920699,1551.920699,1551.920699,1553.189107,space,1.2523051,None,1553.190361,1553.903291,1554.23839,1554.206014,1554.206079,1554.23839,1554.23839,1554.23839,1555.871637,878,1,[1.654307399992831],[1.6543240000028163],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,20,5,245,6,1555.885909,,1555.873275,1555.885909,1556.885667,1556.885667,1556.885667,1557.354391,space,0.4511177,None,1557.355697,1557.468735,1557.797114,1557.765961,1557.766064,1557.797114,1557.797114,1557.797114,1561.003341,877,1,[3.2337207999953534],[3.233736599999247],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,20,6,246,11,1561.017486,,1561.004806,1561.017486,1562.017285,1562.017285,1562.017285,1562.552866,space,0.523984,None,1562.554326,1563.267149,1563.599288,1563.565464,1563.565538,1563.599288,1563.599288,1563.599288,1565.718953,989,1,[2.149960899987491],[2.1499780000012834],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,20,8,248,4,1569.531349,,1569.518304,1569.531349,1570.531141,1570.531141,1570.531141,1571.116505,space,0.5711064,None,1571.117773,1571.530698,1571.866689,1571.83523,1571.835297,1571.866689,1571.866689,1571.866689,1573.732179,657,1,[1.8933921999996528],[1.8934086999797728],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,20,9,249,9,1573.746721,,1573.733771,1573.746721,1574.746338,1574.746338,1574.746338,1575.18165,space,0.4270763,None,1575.182917,1575.296096,1575.625334,1575.595064,1575.595135,1575.625334,1575.625334,1575.625334,1580.37978,574,1,[4.781373800011352],[4.7813903000205755],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,20,10,250,10,1580.394336,,1580.381309,1580.394336,1581.394255,1581.394255,1581.394255,1588.777076,space,7.3795661,None,1588.778333,1589.191705,1589.527179,1589.495292,1589.495396,1589.527179,1589.527179,1589.527179,1591.141714,456,1,[1.6429629000194836],[1.642976200004341],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,21,0,252,11,1595.205322,,1595.191672,1595.205322,1596.205359,1596.205359,1596.205359,1597.140539,space,0.92598,None,1597.141819,1597.854786,1598.18842,1598.155244,1598.155317,1598.18842,1598.18842,1598.18842,1601.672103,685,1,[3.5133434000017587],[3.513358000025619],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,21,1,253,6,1601.686569,,1601.673536,1601.686569,1602.686272,1602.686272,1602.686272,1603.122143,space,0.4224933,None,1603.123493,1603.236158,1603.567536,1603.535126,1603.53523,1603.567536,1603.567536,1603.567536,1605.854091,566,1,[2.3152800999814644],[2.315294600004563],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,21,2,254,9,1605.868452,,1605.855655,1605.868452,1606.868487,1606.868487,1606.868487,1607.553299,space,0.667225,None,1607.554743,1607.668121,1607.995848,1607.964984,1607.965047,1607.995848,1607.995848,1607.995848,1610.286226,890,1,[2.317573399981484],[2.317589299986139],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,21,3,255,3,1610.300499,,1610.28771,1610.300499,1611.300232,1611.300232,1611.300232,1611.336283,space,0.0330068,None,1611.337574,1611.45018,1611.780692,1611.751018,1611.751081,1611.780692,1611.780692,1611.780692,1614.817093,679,1,[3.0629196999943815],[3.0629331000091042],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,21,4,256,4,1614.832176,,1614.818617,1614.832176,1615.832072,1615.832072,1615.832072,1618.299902,space,2.4506948,None,1618.301168,1618.714468,1619.048295,1619.015261,1619.015333,1619.048295,1619.048295,1619.048295,1621.282909,355,1,[2.26404179999372],[2.2640562999877147],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,21,6,258,10,1627.111308,,1627.098221,1627.111308,1628.111054,1628.111054,1628.111054,1630.579408,space,2.4527236,None,1630.580968,1630.993594,1631.327158,1631.295275,1631.29535,1631.327158,1631.327158,1631.327158,1635.66018,656,1,[4.361435599974357],[4.361449499992887],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,21,8,260,5,1641.339833,,1641.326542,1641.339833,1642.339862,1642.339862,1642.339862,1642.541939,space,0.1945504,None,1642.543283,1643.256208,1643.587384,1643.555706,1643.555786,1643.587384,1643.587384,1643.587384,1645.257064,890,1,[1.6976967999944463],[1.6977101000084076],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,21,9,261,7,1645.271987,,1645.258568,1645.271987,1646.271867,1646.271867,1646.271867,1646.390417,space,0.1110058,None,1646.391758,1646.804843,1647.136604,1647.105727,1647.105799,1647.136604,1647.136604,1647.136604,1649.139465,989,1,[2.0302910000027623],[2.030305499996757],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,21,10,262,8,1649.153861,,1649.140986,1649.153861,1650.153939,1650.153939,1650.153939,1650.755846,space,0.5905657,None,1650.757096,1651.470054,1651.795049,1651.765131,1651.765202,1651.795049,1651.795049,1651.795049,1653.470783,999,1,[1.7022843000013381],[1.7022971000114921],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,22,0,264,11,1658.267354,,1658.254626,1658.267354,1659.267706,1659.267706,1659.267706,1659.452848,space,0.177915,None,1659.454288,1660.167138,1660.497306,1660.465524,1660.465612,1660.497306,1660.497306,1660.497306,1663.934845,879,1,[3.4657387000042945],[3.465754000004381],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,22,1,265,8,1663.948839,,1663.936358,1663.948839,1664.949176,1664.949176,1664.949176,1665.301027,space,0.3359681,None,1665.302251,1666.015347,1666.345315,1666.315072,1666.315167,1666.345315,1666.345315,1666.345315,1669.883067,788,1,[3.5643806000007316],[3.5643994999991264],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,22,3,267,7,1674.595914,,1674.582784,1674.595914,1675.595792,1675.595792,1675.595792,1676.115273,space,0.5170347,None,1676.116522,1676.528827,1676.854606,1676.825202,1676.825265,1676.854606,1676.854606,1676.854606,1679.130142,788,1,[2.3012087999959476],[2.301225199975306],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,22,5,269,3,1686.225414,,1686.212411,1686.225414,1687.225271,1687.225271,1687.225271,1687.644154,space,0.4133974,None,1687.645393,1687.75833,1688.085348,1688.055085,1688.05515,1688.085348,1688.085348,1688.085348,1689.893065,890,1,[1.8343651000177488],[1.8343794000102207],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,22,7,271,5,1693.889444,,1693.876583,1693.889444,1694.889099,1694.889099,1694.889099,1695.07524,space,0.1833635,None,1695.076512,1695.789055,1696.117092,1696.085098,1696.08517,1696.117092,1696.117092,1696.117092,1697.990203,899,1,[1.901451600017026],[1.9014671000186354],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
